Return,Risk,S_ratio
0.1443586069700101,0.1836856929955264,0.37759395323020234
0.14824915885656895,0.18223290241931417,0.4019535324527957
0.15538005722782403,0.18246857948265588,0.44051451189964663
0.15100595624897525,0.17576788831922344,0.4324223097619283
0.1483673861434216,0.17947314628478636,0.40879311285379094
0.1414707705006329,0.18344740407945054,0.3623423881857963
0.15115090506054285,0.18105674371684824,0.4205913764782716
0.1468150022623031,0.18835922021200255,0.3812661901099065
0.1461483478907812,0.17654886843238018,0.4029952076301847
0.1468115698267218,0.19974904673293517,0.3595089488598862
0.15277960180264236,0.18339080718672987,0.42411941468498254
0.1343014174428863,0.195073179464837,0.30399574972619803
0.14979398196033356,0.177102420356686,0.4223204957317791
0.14114882749122265,0.18815285944633134,0.3515696104001594
0.14968572188756973,0.17699309886434186,0.4219696833762618
0.14538106097573142,0.17582607208016635,0.4002879672113803
0.1491568482949905,0.18109992945735923,0.4094802715671464
0.1370706048066218,0.1755561030185167,0.3535656336599984
0.14822092584779833,0.18995215353312883,0.38547036443589544
0.1446104790620972,0.1940331750665945,0.3587555532099398
0.15373072835640478,0.19882422952371132,0.3959815589126452
0.14144520749540185,0.20210234237748442,0.3287701008991586
0.14260016437900905,0.19943407776691643,0.3389599467449843
0.15323025459932066,0.18313083953078851,0.4271823074680349
0.1531106684719729,0.18507683063355587,0.42204455417020115
0.14959106182437465,0.18510717375220265,0.4029614861076505
0.1448066221347298,0.20195889154666644,0.34564767909017596
0.1462539236737339,0.19125177712523903,0.3725660736060722
0.14751782075160574,0.19319222025285812,0.37536615427210973
0.1459680747054988,0.19702913752871243,0.36019075957817076
0.15192902914235415,0.18049543635483337,0.42621038346432477
0.14380530255799034,0.18313238790028372,0.3757134570617574
0.14408315539587582,0.1911268686271877,0.3614518246025864
0.14232503792719894,0.19985031739092698,0.33687731301174023
0.14590620153546893,0.1943697619092447,0.3648005782328247
0.14630640869093547,0.19441652143661942,0.36677134311438475
0.14845935619712483,0.1803743669382327,0.407260507377305
0.14233220810391944,0.1914680221829429,0.3516629426483823
0.14655038008042184,0.1755421739872988,0.4075965248419381
0.15420157626545983,0.18720476711698128,0.42307456954858436
0.14741907548298241,0.18469532098376001,0.39210021725103755
0.1417612083115965,0.18753758041582144,0.355988427298512
0.14748937831926956,0.1885248371216492,0.3845083726156168
0.14460112832472258,0.19828634581709534,0.3510132179697564
0.14757100896617184,0.19109748649660935,0.37975909728911833
0.14628293651702665,0.17988900527685225,0.3962606631090154
0.14544458518155684,0.16913074895663083,0.4165096271147036
0.1435867460710925,0.18090230805674634,0.37913693201513976
0.1464783785003732,0.18172304782888857,0.39333689014327805
0.14661869271590816,0.17895093921707858,0.4002141203015998
0.15493647623730766,0.1807742012859671,0.4421896247842134
0.14517261771608658,0.1806174478864088,0.38851516582284173
0.14743846765529328,0.18787958160442184,0.38555795705257423
0.14775691106276817,0.18020652261048442,0.4037418291458401
0.14961772860923228,0.1819418231835611,0.4101186154101053
0.14901585360968334,0.17450776294894185,0.4241407508692847
0.1503413252574944,0.19443367902110048,0.3874911262123378
0.13557743998741742,0.20908503406370535,0.28972633196195335
0.1488207269648767,0.18502321083711845,0.3989808988336243
0.14448002435642998,0.19125942879322197,0.36327633515808283
0.14289907588000567,0.18922409240654944,0.35882891558081287
0.14732594911343402,0.20220447045507442,0.35768719133983407
0.1445529924618075,0.18591766256457304,0.37410642701927427
0.14544352391074788,0.18407296359944922,0.3826934848728576
0.1491509449167384,0.20473991601853334,0.36217141414684445
0.15042340358649844,0.20406085326194456,0.36961231113583803
0.14633041102632355,0.1855277966852772,0.3844729054122598
0.14383540700240213,0.19507168441875916,0.3528723669327302
0.1537406439384551,0.1721587404274263,0.45737232825334423
0.14288823027420877,0.19205707298582772,0.35347945909400785
0.14721878256602677,0.17508062850835435,0.4124887098093819
0.15191193577883833,0.1797287382580221,0.42793343192796496
0.14230653886644123,0.17871346780184688,0.3766170490355494
0.14163957745983313,0.19350694938383298,0.34437821314442524
0.14227332796380476,0.18483590753323936,0.3639624403159158
0.14896250930214158,0.20082641693960035,0.36829073798785256
0.14382571922712625,0.1910038183430656,0.36033687611159204
0.1417307072828036,0.18995256795473092,0.35130194869861786
0.15279929592068048,0.18133680797326318,0.42903201390945095
0.14604006375447556,0.18581272958553968,0.38232075871729754
0.14570331587111404,0.1751300029488688,0.40371903546279664
0.14690185713132375,0.1874005815813685,0.3836800106199473
0.14983419683289279,0.19153989315666303,0.39069770583867297
0.14437596244478576,0.18251814313346398,0.3801044721020173
0.14999908819125612,0.17979958243769792,0.4171260420876892
0.1347890083732158,0.21138082112754578,0.28284973089937765
0.161780072040266,0.18627361076132604,0.46587421420341746
0.14226591360741708,0.1961423673396577,0.34294433436164967
0.14793352269569743,0.19438706804824823,0.37519740087645553
0.14020617640192942,0.19687785174802544,0.3312011779028537
0.1443594844127836,0.18188256529381874,0.3813421275466295
0.14480309723346704,0.1823854506742412,0.38272294733718876
0.145179700233941,0.17628049653722302,0.3981138107307407
0.14293287879505678,0.18894384810800408,0.35954004046866345
0.14552854095119472,0.173610993278033,0.4062446716046679
0.1499833222341698,0.19664330845646766,0.3813164191690225
0.15311336008507137,0.19630644957309937,0.39791540346708787
0.14528562132667894,0.19369899375040844,0.36286002299653525
0.14842061390528924,0.1909393420432895,0.38452323716839576
0.1539093729392058,0.1784083993165084,0.44229628897244533
0.14531499842091028,0.18029579825139436,0.3899979872124751
0.15954473299203173,0.1848627803485186,0.4573377768777523
0.1577502813712758,0.17953437869589917,0.460916076198647
0.14814562971947468,0.19298769643504401,0.3790170620752194
0.15095066903479493,0.1795007683936782,0.42312169309616066
0.1439946930873174,0.19048064018042904,0.36221367705381263
0.13940851994444786,0.18033075761001935,0.35716879803575596
0.14655585319582734,0.1861586091585576,0.3843811119950988
0.14431506642219333,0.18364218997977766,0.37744630702686666
0.14676108859032874,0.17304892945294173,0.4146866947815657
0.1475945495668206,0.21049145005726091,0.34488122699079893
0.15409020019351724,0.18707756600241657,0.42276688693125075
0.14622919688798203,0.17756271952633298,0.401149504118845
0.13951241580260634,0.18216587585633448,0.35414105687655906
0.15240621850496325,0.18059887635816788,0.42860852772665897
0.14552616031516327,0.19126639771202847,0.36873262192843603
0.13798777262089051,0.192679968687906,0.32690358551446086
0.1490057939192702,0.17967574196492805,0.41188528351098075
0.14768849723518568,0.182542256272066,0.39820093560610287
0.14424557120407444,0.18995331938919494,0.3645399376369799
0.15447579272528464,0.18180860655555683,0.4371398814994962
0.1383349371539962,0.20491371835012492,0.30908100084240936
0.15114163870608624,0.19208443703937464,0.3963967090705962
0.14688843213373948,0.18303348120447477,0.39276110392846514
0.15010923198030401,0.18308097406892618,0.4102514330736899
0.14735007379838166,0.18259278005034416,0.39623731988983046
0.14481796399142785,0.18589178712468865,0.37558390863495655
0.13686877401875217,0.18520806886424407,0.334050100506698
0.14330535460976507,0.19092951214065826,0.35775168460831946
0.14096860517493282,0.19666315020725847,0.33543958339633084
0.14373559544738715,0.18620304334932755,0.36914324390732567
0.1552831798685902,0.19422756541110842,0.4133459619836154
0.1445293506083536,0.18954362749892129,0.3668250498621975
0.15155245574999926,0.18685978788715607,0.40967859706781323
0.1345241623959119,0.2054536437651937,0.28972064600587044
0.14333406132397922,0.1779942007192432,0.38391172885326214
0.14837928948735857,0.17901132475864193,0.4099142307688895
0.14682742412712438,0.17789531262836533,0.40376231990539546
0.14393348886966403,0.18679115972551247,0.3690404244556382
0.15073518331154614,0.19961581638671336,0.37940472194260033
0.14735095016342428,0.1845194628597896,0.3921047083168752
0.1466993556029566,0.1966592518106036,0.36458674048047346
0.14359657575187462,0.18199192661993396,0.37692098229790977
0.15568542827870566,0.17502229291988738,0.46100086413356295
0.14139277438647718,0.1877611724570054,0.3536022571529274
0.14603749443326566,0.18677640765195797,0.3803344080031672
0.14549284550173197,0.17572437880097216,0.401155753019182
0.14694467545281498,0.17152292454412932,0.4194464130321256
0.1507214210023931,0.18028580979979728,0.4200076594296567
0.14664896171559244,0.18342579800563785,0.3906155104386691
0.14293221225476585,0.17729351194194046,0.3831624265924186
0.1467247890558367,0.18937387085776836,0.37874701895757573
0.15134450631335572,0.18566835602191267,0.41118749553825695
0.14797115261908295,0.1706549393077735,0.42759472954650685
0.1533424480600134,0.17585150312888834,0.44550343139571125
0.1431410288253605,0.18244194059664018,0.37349432154974227
0.14390397799177587,0.1852385373382123,0.371974314750551
0.14153501674281918,0.18408990598492614,0.3614267517104782
0.14348537790810434,0.17410944393438677,0.39334671549415257
0.13818470117924186,0.1985924075700419,0.31816272309885335
0.14494185958177844,0.19492491797377381,0.3588143594406374
0.15109859515127824,0.1799698591052051,0.42284077750371096
0.14603277783585983,0.17563218801864938,0.40444054496614973
0.1518782123874961,0.18279157905659826,0.4205785232791938
0.14030673276409897,0.20072715007850117,0.32535076963210285
0.14932648133652335,0.18348320969848086,0.40508601009686135
0.14686652574783612,0.174691581985133,0.4113908920577082
0.1474551706856005,0.18371619674761053,0.39438640668759034
0.13741552102007315,0.19022719496642115,0.32811039994092706
0.1434627580364382,0.18399331066498822,0.3720937342178379
0.14668670132626774,0.2143209544255869,0.3344829324710648
0.1518950009426036,0.18864164256119345,0.4076247423347135
0.14389423942482074,0.19423649621000555,0.3546925565952
0.1371087738551831,0.1919350420631775,0.32359267587384766
0.1530555856194099,0.18931977585708684,0.4122949399556245
0.1473837092488735,0.1794417284651984,0.4033828132842126
0.1398205857043081,0.1795155836948176,0.3610861206039095
0.1425483021833382,0.1826428725703317,0.3698381504448078
0.14987409170418484,0.18775444177276654,0.39878732560054514
0.1493250757258531,0.1815118651690068,0.4094777807315713
0.14554690027191478,0.17793556820495865,0.39647441477610545
0.15106377008617974,0.18830802824471912,0.4039326989677237
0.14788992987722507,0.1841714415206591,0.3957721635634197
0.14457853816233693,0.19172052439452913,0.36291648159252793
0.14262624183681788,0.19915087266064985,0.3395729124022068
0.14926138614535928,0.205076074834923,0.3621162839455375
0.15252710191022117,0.18442842998691758,0.42036415923358755
0.14804100287636512,0.1876337711787077,0.3892742890446881
0.1503763955030633,0.18692770991961052,0.4032382119027694
0.1491835030676028,0.17618731458820708,0.4210490592979854
0.14623022729246404,0.19397939542803966,0.3672051206020397
0.14480156087301904,0.18467767407926677,0.3779642624427847
0.14109830085905944,0.20279970221470037,0.3259289838063094
0.15170085664734925,0.1867641857599423,0.4106828958413732
0.14209741618426724,0.18852605366136418,0.3559052708162529
0.1451102992723967,0.17542589068400566,0.3996576502991012
0.14304075904852467,0.180233719462912,0.3775140370585645
0.14604080652558885,0.1910264893417345,0.3718898188957515
0.15008326582609144,0.1852583333372894,0.4052895460815335
0.1505196680589776,0.1831250964718251,0.41239387453699855
0.14715809645574168,0.1910450447776975,0.37770200498895845
0.13906350640197387,0.18643512670712,0.3436235838893941
0.14758631350554474,0.20404363349509796,0.3557391733434731
0.14696473518926487,0.20024132206586082,0.3593900322211973
0.14262097666697165,0.18586919438016797,0.3638094892081091
0.14628745285125117,0.1760543033772175,0.4049174117516982
0.1505872980873005,0.19475718192071173,0.38811045293350527
0.15211711660490063,0.1838545469055479,0.4194463389829473
0.15666853330972685,0.17877157901654286,0.4568317500969746
0.1403536420241037,0.19737218207735216,0.33111880983557723
0.15011032089341647,0.19035136298605063,0.39458777554916025
0.13551424923276992,0.206816908109236,0.29259817190965676
0.15087652763287335,0.1827171587874702,0.41526766361954054
0.1436065217798135,0.17616568094083615,0.38944317311641685
0.1429887324082626,0.1800149444233405,0.37768382300734843
0.1544097349829521,0.17827655095079156,0.4454300611013673
0.14113951798296348,0.18048954991375524,0.36644513776319715
0.14750452877289552,0.17727549183122313,0.40899352766666797
0.15099056551571113,0.18008743982369793,0.42196482769761406
0.15120629041096054,0.18259015517666793,0.4173625370832615
0.14653259478723535,0.1773612416645557,0.40331582095329116
0.1481822569847534,0.18207291774557788,0.4019392773559857
0.14653501928785695,0.18939043392099625,0.3777118928704583
0.14806321920135587,0.18528515946119048,0.39432850107274553
0.1517175027342325,0.19259415383968465,0.39833765046727304
0.15033874436614966,0.18498149196957667,0.4072772014323487
0.14243418135026573,0.19437401101818394,0.3469300293646622
0.15427281306523147,0.1768389362028503,0.4482769166531197
0.1498701323152105,0.18367847322803554,0.40761517122509927
0.1564024913117333,0.17881910643742402,0.4552225594540666
0.14888749804800488,0.18036477685710195,0.40965591694515785
0.1483786068280354,0.1910183484078943,0.38414428477491136
0.1473024106617714,0.18122988526520337,0.398954126997142
0.14023510753911458,0.1936455911778425,0.33687886794800925
0.13885356572482174,0.19246526073531148,0.331766706785785
0.1347432947238323,0.19857750153105727,0.30085631183393924
0.1532556706750591,0.2144158016800607,0.36497156488413973
0.14105811386171938,0.18509407259753569,0.3568894072872589
0.1528655410386527,0.1941258787679605,0.40110850512478935
0.14165700569799727,0.17973651695556433,0.37085956057820274
0.14251116008361742,0.1750290893071295,0.3857139424701759
0.1428609737647309,0.2003144899647446,0.33877216659001774
0.1478223849057108,0.19780920930942544,0.36814456293487086
0.15025157004723463,0.17975023516937638,0.4186451827243844
0.1376274738411993,0.19205423024694449,0.32609265497913026
0.15560567232525838,0.17646968441519928,0.45676781591340476
0.15219226165502683,0.18161940425740628,0.42502210581873445
0.1371810265276856,0.2081581290745535,0.29872014513262163
0.14874183567176189,0.1720639031167926,0.4285723753558456
0.14057886144972764,0.20517223204909563,0.31962834733910434
0.14119732043520572,0.19048496888341612,0.3475199162602743
0.14558801791505574,0.1804354969786899,0.39120915283865926
0.15421428164005402,0.18035658351079845,0.43920926033349506
0.14812018863910587,0.17958601486991463,0.40715970390050354
0.15128720925410824,0.19864121805768342,0.3840452147849557
0.13859181354890016,0.22330057098139694,0.28478124023336227
0.15109606865547456,0.1758525090305906,0.4327266586923545
0.14943596534499493,0.1817844036219427,0.40947388148765235
0.14550734981884916,0.1829275820433883,0.3854385928641731
0.14658906637638439,0.18817326683797284,0.38044227843494033
0.1491630630896206,0.17701143268865321,0.41897329434119995
0.14107875143281592,0.18653460945247566,0.35424392088295625
0.1555557948858367,0.1910108714270868,0.42173408395022527
0.14108402780944654,0.17959777724421008,0.3679557109417231
0.14097925598094008,0.19002290896366372,0.347217376793009
0.15012899807517094,0.16744921019608688,0.44866737793025807
0.1536037864307713,0.1766446847043198,0.44498246048186396
0.14308174575275684,0.17937571078521672,0.37954829812090596
0.1388788635249481,0.20767791006270223,0.3075862209209529
0.14719347585587705,0.18596355648645738,0.3882130306597706
0.14349275015162424,0.18443675847471222,0.371361710746045
0.14125881024102793,0.1918726079659634,0.34532709459383437
0.15486259727251314,0.17635657843077548,0.45284728238170757
0.15405246401043765,0.19067802746073365,0.4145861222878286
0.14658225431796082,0.18463236703872002,0.3877015469500481
0.1452495434476889,0.1789584976985447,0.39254656443319136
0.15185328890861582,0.19167323964637425,0.40095993081979303
0.14416992012273133,0.18068211009774635,0.38282661235974846
0.13638621539840215,0.20701333548520248,0.29653266179458326
0.14062246554064617,0.20005867530647745,0.32801609547857213
0.14142386966403184,0.18919295263037578,0.3510906127344153
0.15065322312572446,0.21969342185662447,0.34435816278148285
0.14353841773087103,0.19545148418048205,0.3506671643771295
0.14543635798123256,0.18843834837451098,0.3737899349512665
0.1446844037973132,0.17731965655379053,0.3929874733102373
0.1412517085032586,0.18039087903823522,0.3672675074066026
0.13578642192436755,0.1878578521269766,0.3235766896945084
0.14071655530368146,0.21405772949009227,0.3070038884380635
0.13978724891750421,0.19284031206640606,0.33596320304228827
0.14891202825310298,0.18898548134743087,0.3910989761018897
0.14672374939016405,0.18989889875189062,0.37769439349868783
0.14640912424870856,0.21113737180407927,0.33821167535878605
0.14250952848935636,0.18089003047114108,0.3732075687837685
0.13973072123645291,0.18127901994412263,0.3570778419720356
0.14025240017097454,0.19972239406846912,0.32671549164689373
0.15091033780485083,0.17549461480434533,0.43255081011734414
0.14777039819967003,0.1825470879233772,0.3986390526822037
0.1617750995316874,0.1870908508852927,0.4638126296453165
0.14962293352991807,0.18042608002340932,0.41359283270043967
0.14732144749600742,0.19574943160089286,0.3694592975547498
0.1443477333524803,0.17662265862571716,0.3926321452302209
0.1539039016419077,0.18171122791929,0.43422689145523885
0.15358751957896613,0.19297784559042302,0.4072359671055744
0.15250765910875339,0.18954369170792978,0.40891711251559826
0.14255276420832025,0.1936487889077955,0.34884165601719835
0.1463054247749587,0.18567699593657563,0.38402939693894833
0.13847191161155006,0.22640856414943264,0.2803423618271691
0.15516788814893345,0.17994969421859652,0.44550166365689037
0.1501106058032216,0.18364754934606636,0.4089932377027412
0.13901994524640868,0.1893558695466063,0.3380932706215975
0.1529397565906338,0.175570180797675,0.44392365626399083
0.15087255056159665,0.18583276397903933,0.40828403418761267
0.14408847369076863,0.18913781248802142,0.3652811290452256
0.14734960242307518,0.18760257582949563,0.38565356633925324
0.1440010223435122,0.18117726302818837,0.38084813287402797
0.14599092803503885,0.17742539179248923,0.4001170707181949
0.15329177559441504,0.18262484464383102,0.428702763564868
0.14788187605793643,0.19172620692856923,0.38013517935547425
0.15471958085785686,0.17812737059649938,0.4475425679439269
0.13941214808525576,0.18669965884128997,0.3450041016947512
0.1492634795607468,0.17282948683373084,0.42969218344200344
0.145153864125291,0.21037750231707975,0.3334665701067004
0.1458334767862422,0.17482928347814794,0.40515796539940485
0.13724244307644223,0.20613789296639548,0.3019456645294661
0.15761235193012035,0.18640909293447802,0.44317769390765843
0.15010202905458828,0.18775121472294326,0.4000082192033391
0.14394605960606704,0.18283105096825253,0.37710257224326243
0.1570690405575146,0.18858242730396615,0.4351892259040224
0.14599924984714216,0.17624262159673065,0.40284948784749136
0.13873831447305712,0.18170247671707132,0.35078396081691265
0.1484990518683806,0.20322470715553675,0.3616639575823257
0.1419678024536442,0.1931218897557585,0.346764432236752
0.1503400757042766,0.19529077851480123,0.38578409219955323
0.13899010062645897,0.1925073673870811,0.3324033853613088
0.15365264206616147,0.176964504603697,0.44445433982537946
0.15017122013690956,0.17362829764479057,0.43294336900483316
0.1574299003005814,0.19591603055083823,0.4207409677953417
0.14946116375563032,0.18358427143311404,0.40559664057472944
0.15408281053144834,0.18369765569288693,0.43050527908566316
0.1474805233594989,0.17842410500834135,0.4062260721784785
0.14807082912700706,0.17644782584172483,0.41412144796021577
0.1528013876318163,0.1919281042373245,0.40536735326480744
0.14990079316150776,0.1875471943839735,0.39937037398789405
0.1553042377576883,0.1919056420308391,0.4184568880199128
0.14705264890020664,0.19995406377563377,0.3603460091766683
0.15423415083600273,0.1900348482023385,0.4169453738907857
0.14689631469806805,0.20155714102053587,0.35670437839135066
0.14504956416684742,0.1867084497383635,0.37518154247977853
0.14946408752402154,0.19379178523484072,0.3842479052132395
0.1515066371415695,0.1794315269691634,0.42638347025112106
0.14223060944332014,0.18744960526805643,0.3586596480007473
0.13809529197658285,0.18788108537352205,0.33582567319719575
0.1480672750731819,0.1866730696186849,0.3914184044995652
0.1491296773903859,0.17070715849384294,0.4342505495635651
0.14501057534725223,0.19902109238665788,0.3517746511572542
0.1582264203797398,0.18339253655858545,0.4538157437674832
0.1497665570959507,0.17973038781218953,0.4159928546645017
0.144072897314812,0.1771235494092875,0.389970151033966
0.14899106422900413,0.18178948186555402,0.407015100487088
0.14180869652889644,0.1844319780130443,0.3622403080455563
0.14919123186396416,0.19721369456752785,0.3761971602766175
0.14416925122988303,0.17610137785327276,0.39278086334744455
0.14340538109447076,0.17747986253732054,0.38542615548897247
0.1470555349713447,0.18657673786697032,0.38619784971650895
0.1449380575233858,0.18891075725463455,0.37021744309200794
0.14999781865094627,0.19430481183058604,0.38598024384664603
0.1490706741530959,0.18223916719948646,0.40644761107811206
0.14602591305677629,0.1963617131426647,0.36170958136412823
0.15449542809272282,0.20095721316270965,0.3955838501221527
0.13935172585429792,0.20015897077421035,0.32150308130276106
0.14749892674809692,0.17539969044145454,0.4133355456080229
0.14298411500521946,0.17843028317544016,0.3810122014903413
0.14472106952149577,0.19601644505516724,0.3556898988851335
0.13778313674149256,0.18355262138962608,0.34204434818843127
0.14490210582410804,0.1799820835964854,0.3883836903501269
0.13943023435218838,0.1816755693005984,0.3546444610039054
0.15388437271831204,0.19337277352861934,0.40793939745936925
0.15515599130480365,0.17392819619857847,0.4608567964063021
0.1418455252743597,0.1793262702579339,0.3727592459164653
0.15396454370634238,0.18077064140344612,0.4368217266547633
0.13989346590021948,0.2075942543427587,0.3125976010543815
0.14872093476036663,0.18151583491882894,0.40614051547256735
0.15153995975931858,0.1785690610445581,0.42862945748602926
0.13710407019692933,0.18621859278422576,0.3335009102388086
0.14670557110419263,0.1869662321368956,0.38352150698362597
0.14376483307127602,0.18374460147134716,0.3742413791786917
0.14871882584754892,0.17541561732139274,0.42025235251706733
0.14514449045972144,0.18272864985144893,0.3838724278691169
0.14803404943773163,0.18839331725042752,0.38766794121815323
0.14721687806483694,0.18168060734192004,0.39749359671021967
0.14373713237098668,0.18058842944152503,0.38062866255362127
0.15306771361043262,0.17410056051587397,0.44840587175085306
0.14456067087311045,0.19348293630079128,0.35951837512415286
0.14359330474241833,0.20002085852286974,0.34293075856674016
0.14610495071205684,0.19841689487696823,0.3583613721812685
0.1476726443082523,0.1858654079601945,0.39099607132821673
0.14987458255938668,0.18134677678388678,0.41288069127699834
0.14868369834412276,0.19733001003356665,0.37340340849113046
0.14244727902397886,0.19319117133409655,0.3491219529247453
0.15486672229186607,0.17714953511425932,0.4508435330657402
0.14593885781690724,0.18276892024309438,0.388134140763944
0.14522507881448635,0.18513119609556963,0.3793260147157171
0.154418139697258,0.17866646837924474,0.44450500655042796
0.15338568334463543,0.18631218090588275,0.4207222682033476
0.14780543433147345,0.18933556931204476,0.38453120349236913
0.15175602430934418,0.18761288955342575,0.4091191415048628
0.15676984542876263,0.17931086352055972,0.4560228188259599
0.15402763953914095,0.17721805173453517,0.4459344788279293
0.14707146490079265,0.18118339322635205,0.3977818475380573
0.13917909026873507,0.18222123175754118,0.3522042390435056
0.1483070999949853,0.1803507334894434,0.40646965264089835
0.1508901283411896,0.18866405621956098,0.4022500621574211
0.14614254759258277,0.20802092542717554,0.34199707287375053
0.1413168403411914,0.18506104927173303,0.3583511527799433
0.14484739594020737,0.1777558266110382,0.3929401205680086
0.14682825040694372,0.1897442632784636,0.3785529489317445
0.1500353290194945,0.17959263746672133,0.4178084919177081
0.14138634138382336,0.2022846026302567,0.3281828696827053
0.1459238387695171,0.1926383099183433,0.36817099776041806
0.1469706062065491,0.18853881418106846,0.38172832750199714
0.14334393237650048,0.18554044498147557,0.368350589993055
0.14417733950275663,0.19156688915307693,0.3611132373062577
0.15176647486622613,0.1777981826350565,0.4317618646518723
0.1482788036683295,0.17302056109637456,0.42352656357132207
0.15048387562839263,0.1790721514178595,0.42152771958523727
0.15369120404660355,0.17440154578986333,0.4512070331155132
0.15583574029049962,0.1810983735582207,0.4463637011323684
0.1439902164089907,0.17796392449842144,0.38766405384369157
0.15088432978532518,0.19742519488710908,0.384370038630161
0.1404523281833653,0.1997288305822344,0.32770596008880454
0.1505122797109951,0.1848804174224626,0.4084384964279105
0.1447701292351465,0.185454123226974,0.3762123376990443
0.15828755216859658,0.19181566630018218,0.43420620314847286
0.14097509113825446,0.1977417138719913,0.33364275977178814
0.1596049358383191,0.18029393348159908,0.4692611348842414
0.14748591145731982,0.18595959012217156,0.3897938869928574
0.1444699448194012,0.2281019691432362,0.3045565326784956
0.14739166629821104,0.17603452456874824,0.4112356168516212
0.15557289166085123,0.17338337832901718,0.4647094343031766
0.15233932820317772,0.1849099886164447,0.4182539233378097
0.14640516991282518,0.18551232297108383,0.38490796066391364
0.14244951481775645,0.18154957381250342,0.3715211961192231
0.1491776232689864,0.17811887869335655,0.4164500911589955
0.1496631129831514,0.18765445110840168,0.39787552356016875
0.13933410867606372,0.19672631279696517,0.32702340506153266
0.1485863934784523,0.18291652409068038,0.4022949476230591
0.14414512025946055,0.1688223061244926,0.40957336649856985
0.14732458347153582,0.1850536454774545,0.3908303631897232
0.1469773053938162,0.18726788918746004,0.3843547642156902
0.14415709531521192,0.20773698522238537,0.3329069941068909
0.14650342908846553,0.1751821275329783,0.4081662330251407
0.14688353550173205,0.17820103140470303,0.40338450869277587
0.13800822267307633,0.2028379371242495,0.3106333241521792
0.14502907256352543,0.17805025826390178,0.39331070477713115
0.13941013084750511,0.1904151062247653,0.3382616648674693
0.15118135241022587,0.17698220318189103,0.43044640105384796
0.15005756252396119,0.1908885766620355,0.3932009124718298
0.14531936102995383,0.19529641762959693,0.3600647768323274
0.1460352508919816,0.18583253843480804,0.3822541062522347
0.14483647155877086,0.178216723643268,0.3918626160952257
0.14073400277346476,0.1825892395569509,0.36001027734694
0.1391630367094646,0.2045085736987159,0.3137425270198707
0.13937431502249126,0.18765934197875525,0.343038158099153
0.14840863266653337,0.1823992117057,0.40246134827039576
